"Title","Year","Link","Author Keywords"
"Scaffolding rehabilitation behaviour using a voice-mediated assistive technology for cognition","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954447112&doi=10.1080%2f09602010903519652&partnerID=40&md5=1cc927d81d34f21a552e0675d5f2b259","Activities of daily living; Assistive technology for cognition; Complex behaviour; Executive function; Guide; Limb-donning"
"Fractal network in the protein interaction network model","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956360314&doi=10.3938%2fjkps.56.1020&partnerID=40&md5=f4754c944f387aafc2493d8a7258a5c7","Fractal complex network; Percolation; Protein interaction network"
"Rat hepatocyte aggregate formation on discrete aligned nanofibers of type-I collagen-coated poly(l-lactic acid)","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249173171&doi=10.1016%2fj.biomaterials.2010.01.080&partnerID=40&md5=1b250c595b6b6c878acd952bd50ddb9a","Bioartificial liver; Cell culture; Collagen; Hepatocyte; Nanotopography; Scaffold"
"Maxillary sinus floor elevation using a tissue engineered bone complex with BMP-2 gene modified bMSCs and a novel porous ceramic scaffold in rabbits","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649232756&doi=10.1016%2fj.archoralbio.2010.01.006&partnerID=40&md5=78cebd70f661cb2975e2baa48bdd96b1","Bone marrow stromal cells; Bone morphogenetic protein; Gene therapy; Sinus floor elevation; Tissue engineering scaffold"
"Modeling the elasticity of oriented electrospun nano-fibrous scaffold","2011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952552312&doi=10.4028%2fwww.scientific.net%2fKEM.467-469.1241&partnerID=40&md5=782a330d0ef4de47248b2372ffc8a4aa","Elastic modulus; Electrospinning; Nano-fibrous scaffold"
"Bifurcating microchannels as a scaffold to induce separation of regenerating neurites","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76149117773&doi=10.1088%2f1741-2560%2f7%2f1%2f016001&partnerID=40&md5=e8d828539040e677a4c5027648f41515",""
"Laser-mediated fixation of collagen-based scaffolds to dermal wounds","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249132269&doi=10.1002%2flsm.20901&partnerID=40&md5=4ef4bcced7fac50c148de6697360cf66","Protein solder; Wet wound environment; Wound healing"
"Natural product-inspired synthesis of thiazolidine and thiazolidinone compounds and their anticancer activities","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953530409&doi=10.2174%2f138161210791208983&partnerID=40&md5=c92bd2073fbbf72dffac01205baa7384","Anticancer; Combinatorial library approach; Natural products; Thiazolidine; Thiazolidinone"
"Incorporating protein gradient into electrospun nanofibers as scaffolds for tissue engineering","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953690542&doi=10.1021%2fam9007962&partnerID=40&md5=87f31bebcde93cb33e611e15b038a1fa","Electrospinning; Nanofibers; Protein gradient; Tissue engineering"
"High functional expression of osteoblasts on imogolite, aluminosilicate nanotubes","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953595063&doi=10.1166%2fjbn.2010.1092&partnerID=40&md5=44c1a89af995cac8be4171d9db7242f4","Cell functions; Imogolite; Nanotubes; Osteoblast cells; Scaffold"
"A semi-rational approach to engineering laccase enzymes","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149469758&doi=10.1007%2fs12033-010-9289-y&partnerID=40&md5=eb8fa277878f573528cf671130fafba5","Directed evolution; Enzyme stability; Oxidases; Semi-rational mutagenesis"
"Multifunctional polymeric scaffolds for enhancement of PARACEST contrast sensitivity and performance: Effects of random copolymer variations","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955729147&doi=10.1021%2fma100776d&partnerID=40&md5=622655eee0f30eaf3da2625c29af298a",""
"A comparison of bone reconstruction following application of bone matrix gelatin and autogenous bone grafts to alveolar defects: An animal study","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951974146&doi=10.1016%2fj.jcms.2009.10.003&partnerID=40&md5=25c0f7ad7b7144b0cafe670ea5deaa82","autogenous bone graft; bone healing; bone matrix gelatin; bone morphogenic protein, osteoinductive materials"
"The topographical effect of electrospun nanofibrous scaffolds on the in vivo and in vitro foreign body reaction","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950679966&doi=10.1002%2fjbm.a.32609&partnerID=40&md5=70ab4206a648305ba3d6a1813c870c4f","Cell infiltration; Electrospinning; Fibrous capsule; Foreign body reaction; Nanofiber; Nanotopography"
"Monitoring the effect of magnetically aligned collagen scaffolds on tendon tissue engineering by PSOCT","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65949104057&doi=10.1117%2f12.809231&partnerID=40&md5=c46e52a86d2d910074e4f3fedfdabbab","Aligned collagen; Plastic compression; PSOCT; Tissue engineering tendon"
"Affinity maturation generates greatly improved xyloglucan-specific carbohydrate binding modules","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71049184894&doi=10.1186%2f1472-6750-9-92&partnerID=40&md5=7109fc93cdd47b74eb56eed8f46af970",""
"Polypyrrole-coated electrospun PLGA nanofibers for neural tissue applications","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650438901&doi=10.1016%2fj.biomaterials.2009.04.042&partnerID=40&md5=c1417f37fab9deaf6ec5148d5d9fa35d","Electrical stimulation; Hippocampal neurons; Nanofibers; Nerve tissue engineering; PC12 cells; Polypyrrole"
"Cell Orientation Affects Human Tendon Stem Cells Differentiation","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891941794&doi=10.1007%2f978-3-540-92841-6_345&partnerID=40&md5=fac1aecd8dd020a943096db1fed77039","aligned nanofibers; differentiation; TSPCs"
"Biospinning by silkworms: Silk fiber matrices for tissue engineering applications","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72049106374&doi=10.1016%2fj.actbio.2009.08.035&partnerID=40&md5=ae772ffc21ed1cf207a664a96310636d","Biocompatibility; Biospinning; Cell culture; Scaffolds; Silk"
"A biomimetic tubular scaffold with spatially designed nanofibers of Protein/PDS® bio-blends","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350557325&doi=10.1002%2fbit.22467&partnerID=40&md5=2ff34805277d033bde402dcec8d34f10","Biodegradation; Electrospinning; Nanofibers; Polydioxanone; Vascular grafts"
"Novel and homology microRNA prediction by using a bayesian network based program in Strongylocentrotus purpuratus genome","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72749095268&doi=10.1109%2fICBBE.2009.5163123&partnerID=40&md5=4384d888e73208d80212ddc656983cb8","BNMire; MicroRNA; Prediction"
"Bacterial display enables efficient and quantitative peptide affinity maturation","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73849106672&doi=10.1093%2fprotein%2fgzp065&partnerID=40&md5=d27100dcef80686054565f8a87b346b4","Affinity maturation; Bacterial display; Peptide; VEGF"
"Scaffold-based rhBMP-2 therapy in a rat alveolar defect model: Implications for human gingivoperiosteoplasty","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74049130958&doi=10.1097%2fPRS.0b013e3181bf8024&partnerID=40&md5=701f26a7fa53f405d9a55bf060a075e1",""
"An experimental design to study adipocyte stem cells for reconstruction of calvarial defects","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249112444&doi=10.1097%2fSCS.0b013e3181992316&partnerID=40&md5=78b93288e67d9e8df79be974de768042","Adipocyte stem cells; Adipocytes; Osteogenic differentiation; Rat calvarial defect; Tissue culture; Tissue reconstruction"
"Neurite outgrowth on nanofiber scaffolds with different orders, structures, and surface properties","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66949178254&doi=10.1021%2fnn900070z&partnerID=40&md5=f6cb7a730ba5d5774a004e9f21e4b79d","Coating; Electrospun nanofibers; Guidance; Neurite outgrowth; Patterning"
"Self-assembling peptide nanofiber scaffolds, platelet-rich plasma, and mesenchymal stem cells for injectable bone regeneration with tissue engineering","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349671748&doi=10.1097%2fSCS.0b013e3181b09b7e&partnerID=40&md5=d05ef7f0e03f857d7080b0499ceca498","Bone regeneration; Mesenchymal stem cells (MSCs); Platelet-rich plasma (PRP); PuraMatrix (PM); Tissue engineering and regenerative medicine"
"Simulation of tissue-engineering cell cultures using a hybrid model combining a differential nutrient equation and cellular automata","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891905861&doi=10.1007%2f978-3-540-92841-6_431&partnerID=40&md5=8ac9d29bbacdafa7dab807415b4221dc","Cellular automata; Gamma distribution; Hybrid model; Migration; Tissue engineering"
"Comparison of two β-tricalcium phosphate composite grafts used for reconstruction of mandibular critical size bone defects","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65549140663&doi=10.3415%2fVCOT-08-04-0038&partnerID=40&md5=9fd0100bc3ce1b9baeca50c9589e85d1","β-tricalcium phosphate composite; Bone graft substitute; Bone marrow; Mandibular continuity resection; Sheep"
"Surface reconstruction from point clouds by transforming the medial scaffold","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349329516&doi=10.1016%2fj.cviu.2009.04.001&partnerID=40&md5=ee63420d70d900dd3160a1af9088d66a","3D medial axis; Medial scaffold; Non-closed; Non-manifold; Non-orientable; Non-smooth; Non-uniform samplings; Surface mesh reconstruction; Symmetry transforms; Unorganized points"
"Repairing rat sciatic nerve defects with the compound of acellular nerve graft and bone marrow mesenchymal stem cells","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69749091995&doi=10.3969%2fj.issn.1673-8225.2009.28.005&partnerID=40&md5=08b124f11ba434128ea40f28042b93bd",""
"Stability and CDR Composition Biases Enrich Binder Functionality Landscapes","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954757013&doi=10.1016%2fj.jmb.2010.06.004&partnerID=40&md5=ef5f4e8851b0debe7a1ecf8e128b6fbe","Fibronectin type III domain (Fn3); Molecular recognition; Protein engineering; Synthetic library"
"The temporal and spatial dynamics of microscale collagen scaffold remodeling by smooth muscle cells","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59849109874&doi=10.1016%2fj.biomaterials.2008.12.064&partnerID=40&md5=b7509817f3258ea533579f10c37e2f0f","Arterial tissue engineering; Collagen; Confocal microscopy; Hydrogel; Scaffold; Smooth muscle cell"
"Sinus floor augmentation with recombinant human growth and differentiation factor-5 (rhGDF-5): A pilot study in the Goettingen miniature pig comparing autogenous bone and rhGDF-5","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58449108029&doi=10.1111%2fj.1600-0501.2008.01628.x&partnerID=40&md5=931a9f52fc77d8504389dc8d4f23c9ad","Autogenous bone; BMP; Bone formation; Osteoinduction; Sinus augmentation"
"Effects of the architecture of tissue engineering scaffolds on cell seeding and culturing","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956902833&doi=10.1016%2fj.actbio.2010.06.012&partnerID=40&md5=a4fbabfc14928dabb59e199d8a58d1c0","Cell seeding; Computer-aided design; Hypoxia; Nutrient transport; Scaffold architecture"
"Preparation and characterization of silk fibroin blended hydroxybutyl chitosan nanofibrous scaffolds","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904292946&partnerID=40&md5=56561f72fc38263c5efff1ecbd95898a","Electrospinning; Nanofibrous scaffolds; SF/HBC blends; Tissue engineering"
"Self-assembly and tissue fusion of toroid-shaped minimal building units","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953349083&doi=10.1089%2ften.tea.2009.0607&partnerID=40&md5=bb373a108f2a8c4abdd7d100d17325b4",""
"Synthesis and characterization of a new class of cationic protein polymers for multivalent display and biomaterial applications","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66149156228&doi=10.1021%2fbm801348g&partnerID=40&md5=6dce9bfac24e0b262da5e94126b3e98a",""
"Multiple factor interactions in biomimetic mineralization of electrospun scaffolds","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68549101526&doi=10.1016%2fj.biomaterials.2009.06.043&partnerID=40&md5=02628ed306a73a9797287fbfd2ca8aec","Biomimetic mineralization; Bone engineering; Composite scaffolds; Electrospinning; Nanocrystalline hydroxyapatite; Simulated body fluid"
"Development and Application of Naturally Renewable Scaffold Materials for Bone Tissue Engineering","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891511259&doi=10.1002%2f9781444307474.ch11&partnerID=40&md5=56808ef6fb54c7ad0b70755c67937554","BMP-2 and status quo promoting bone formation in vivo; Bone Tissue Engineering (BTE); Bone tissue engineering and implantable substitutes; Extracellular matrix (ECM); Fibrous proteins and α-helix, β-sheet, triple helix, and random coil; Natural renewable materials in BTE; Naturally occurring fibrous protein materials in BTE; Tissue engineering based therapies"
"Water soluble azido polyisocyanopeptides as functional β-sheet mimics","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650902406&doi=10.1002%2fpola.23477&partnerID=40&md5=8548b5c678f070bed01dd9e9925188b5","Click chemistry; Copolymerization; Helical structures; Polyisocyanides; Polymers; Post modification strategy; Water soluble polymers"
"Characterization of human chondrocytes exposed to simulated microgravity","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949929784&doi=10.1159%2f000303059&partnerID=40&md5=eac8474fd4007b9db5f9ffe5136fb1bc","Apoptosis; Chondrocytes; Cytoskeleton; Extracellular matrix; Growth factors; Microgravity"
"Molecular and biophysical mechanisms of Ca2+ sparklets in smooth muscle","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69349103591&doi=10.1016%2fj.yjmcc.2009.07.008&partnerID=40&md5=6f09e813c0a633573c5d173278b99ee7","AKAP; Arterial smooth muscle; Ca<sup>2+</sup> sparklets; NFAT; PKC; Portal vein"
"Electrospinning of Chitin and Chitosan nanofibres","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018199067&partnerID=40&md5=a2e8544af6e358593dbdda48ea741c0d",""
"Research of repairing rabbit knee joint cartilage defect by compound material of fibrin glue and decalcified bone matrix (DBM) and chondrocytes","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70249143238&partnerID=40&md5=dfe45da9de2ccb8df362021e5a69b17a",""
"β-tricalcium phosphate and basic fibroblast growth factor combination enhances periodontal regeneration in intrabony defects in dogs","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64649090384&doi=10.4012%2fdmj.28.162&partnerID=40&md5=579d42ce34f1dbf6db09aa6a89a0332c","β-tricalcium phosphate (β-TCP); Basic fibroblast growth factor (FGF-2); Dog"
"Establishing wild-type levels of catalytic activity on natural and artificial (βα)8-barrel protein scaffolds","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62649123200&doi=10.1073%2fpnas.0810342106&partnerID=40&md5=3d2dafc3bc61b9ec9eb21f6815c06e65","Chimeric protein; Enzyme design; Enzyme evolution; Half barrel; TIM barrel"
"In vivo and in vitro evaluation of an Acetobacter xylinum synthesized microbial cellulose membrane intended for guided tissue repair","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64749104773&doi=10.1186%2f1751-0147-51-12&partnerID=40&md5=63a992104cc801e2cf2cc7fc2dcbe960",""
"An alternative technique to shape scaffolds with hierarchical porosity at physiological temperature","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77149150605&doi=10.1016%2fj.actbio.2009.10.049&partnerID=40&md5=2e4718e806a1024edd3ae7e5044e3e49","Bioceramics; Interconnected macroporous scaffolds; Tissue engineering"
"Fabrication of alignate nanofibers PLLA scaffold to enhance the growth of endothelial outgrowth cells","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649198075&partnerID=40&md5=801473e6fb7e3210a883e643e8f1fd7f","Endothelial outgrowth cells; PLLA; Scaffolds; Super-aligned nanofibers; Tissue engineering"
"Efficient identification of novel leads by dynamic focused screening: PDK1 case study","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949803108&doi=10.2174%2f138620710790218186&partnerID=40&md5=366e3911eef227a1d9e2246656eb3776","Iterative focused screening (IFS); Kinase focused compound collection (KFCC); Kinase inhibitor; Lead identification; Quantitative structure analysis relationship (QSAR); Random forest (RF); Structure-activity relationship (SAR); Ultra high throughput screening (uHTS)"
"Modeling micro-scaffold-based implants for bone tissue engineering","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349157673&partnerID=40&md5=3fe9f414f0980992aae814c422cf0fb8",""
"Image analysis of soft-tissue in-growth and attachment into highly porous alumina ceramic foam metals","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68449085752&doi=10.1016%2fj.medengphy.2009.02.007&partnerID=40&md5=74a519c98fa637fdb26739e202246453","Artificial bone; Foam metal; Fourier analysis; Histology; Image processing; Implants; Orthopaedics; Trabecular metal; Wavelet Transform; WTMM"
"Computer modeling approach for a porous scaffold structure in tissue engineering based on the shape function control","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68549115254&doi=10.3901%2fJME.2009.07.297&partnerID=40&md5=d8e52100208f28fe89b03866424a44bb","Hexahedral element; Pore; Scaffold; Shape function; Tissue engineering"
"Collagen-platelet composite enhances biomechanical and histologic healing of the porcine anterior cruciate ligament","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73249116644&doi=10.1177%2f0363546509339915&partnerID=40&md5=a6b5d1f7e37a2bf760fc44e5cb1fe495","Anterior cruciate ligament; Healing; Repair; Scaffold"
"Limb bud mesenchyme cultured under tensile strain remodel collagen type I tubes to produce fibrillar collagen type II","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249142826&doi=10.3233%2fBIR-2009-0553&partnerID=40&md5=6a3e651d2a66c2008785dae9a7b610ab","Aggrecan; Cartilage mechanical properties; Fibrillar collagen; Limb bud; Mesenchyme"
"Acellular dermal matrix as a barrier in guided bone regeneration: A clinical, radiographic and histomorphometric study in dogs","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70249143224&doi=10.1111%2fj.1600-0501.2009.01731.x&partnerID=40&md5=8854abc812e741d4cb24b12502d21e18","Animal experiments; Biomaterials; Bone regeneration; Guided tissue regeneration; Imaging; Morphometric analysis; Radiology"
"Advanced computer-aided design for bone tissue-engineering scaffolds","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65249148439&doi=10.1243%2f09544119JEIM452&partnerID=40&md5=183e2fab2213e1cc90a61f7daa651aed","Automated design methodology; Bone tissue-engineering scaffolds; Computer-aided design; Scaffold manufacturing"
"De novo identification of binding sequences for antibody replacement molecules","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68049136128&doi=10.1002%2fprot.22382&partnerID=40&md5=502752a61bbae385cec592ff85bab26b","De novo binding; Evolutionary algorithm; In silico design; Monoclonal antibody alternatives; Optimized design; Protein scaffolds"
"A cellular automaton simulation of the degradation of porous polylactide scaffold: I. Effect of porosity","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67651083522&doi=10.1016%2fj.msec.2009.03.003&partnerID=40&md5=a768d6e71b5e8e092f1f2838d671a23d","Cellular automaton; Degradation; Porosity; Porous polylactide scaffold; Simulation"
"Synergistic effects of electrospun PLLA fiber dimension and pattern on neonatal mouse cerebellum C17.2 stem cells","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956621355&doi=10.1016%2fj.actbio.2010.02.039&partnerID=40&md5=755c9d1ced6afb6b13515d1d23027a90","Arrangement; Diameter; Differentiation; Electrospun fibers; Proliferation"
"Gene delivery with nanofibrous scaffolds","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904308765&partnerID=40&md5=ae9ac2c52b970464024ce26db44ce5aa","Electrospinning; Gene delivery; Light scattering; Nanofiber; Non-viral"
"Bioresorbable electrospun nanofibrous scaffolds loaded with bioactive molecules","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67651018645&doi=10.1515%2fepoly.2009.9.1.737&partnerID=40&md5=20d1558a965413aaeb68189360d1eb97",""
"Interactions with nanoscale topography: Adhesion quantification and signal transduction in cells of osteogenic and multipotent lineage","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349158128&doi=10.1002%2fjbm.a.32196&partnerID=40&md5=72e6e3fe2c85530c45cd96e4828b2b6b","Focal adhesions; Genomic regulation; Mesenchymal stem cells; Nanobioscience; Nanotopography; Osteoblasts"
"Alternative biomaterials: Natural, non-woven, fibroin-based silk nanofibers of weaver ants (Oecophylla smaragdina)","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952541466&doi=10.1016%2fj.ijbiomac.2010.03.002&partnerID=40&md5=c5117526d01e38ba813626e3e0009980","Nanofiber; Scaffold; Weaver ant silk"
"Evaluation of the mechanical behavior of a direct compression molded porous tantalum-UHMWPEconstruct: A microstructuralmodel","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449411126&partnerID=40&md5=83ade16803f1920afa7e5ad1896e8fdc","Bone scaffold; Cellular solids; Finite element analysis; Microstructure; Voronoi model"
"Nanomanufacturing of random branching material architectures","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349274748&doi=10.1016%2fj.mee.2009.02.024&partnerID=40&md5=3fdbfe259274534ba74ec4d98384fce4","Anodized aluminum oxide; Block copolymer self-assembly; Carbon nanofoams; Carbon nanotubes; Fiber electrospining; Fractals; Nanocomposite foils; Nanoheaters; Nanomanufacturing; Plasma processing; Random branching materials; Tissue scaffolds; Ultrasonic corrosion texturing; Ultrasonic powder consolidation"
"Combinatorial de novo design and application of a biomimetic affinity ligand for the purification of human anti-HIV mAb 4E10 from transgenic tobacco","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349904561&doi=10.1002%2fjmr.954&partnerID=40&md5=7ea2e7161a6d278d895bc8442a0c3b79","Affinity chromatography; Aqueous two-phase system; Biomimetic ligand; HIV; Molecular farming; Monoclonal antibody 4E10; Transgenic plants"
"Research and application of construction security assessment method on an actual project","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65349152081&partnerID=40&md5=e1fcf360f12c8d06cc13f1186449d40e","AHP; Construction project spots; General integration assessment method; Security assessment"
"Volumetric texture synthesis of bone micro-structure as a base for scaffold design","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449552888&doi=10.1109%2fSMI.2009.5170167&partnerID=40&md5=ba6f3eeaa51d5454473b4d87db726e1b","3D texture synthesis; Bone micro structure; Finite elementanalysis; Tissue engineering"
"Vortex-induced injectable silk fibroin hydrogels","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350028288&doi=10.1016%2fj.bpj.2009.07.028&partnerID=40&md5=ec7e2dd5f15f7eb02b2277a81a3073ed",""
"Scaffold for tissue engineering fabricated by non-isothermal supercritical carbon dioxide foaming of a highly crystalline polyester","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449715225&doi=10.1016%2fj.actbio.2009.07.020&partnerID=40&md5=65a0a8e5f88b8fea0cc335261d43be4f","Biomaterial; Foaming; Scaffold; Supercritical CO<sub>2</sub>; Tissue engineering"
"Bone perforation and placement of collagen sponge facilitate bone augmentation","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449294556&doi=10.1902%2fjop.2009.080511&partnerID=40&md5=4977035bf6391861ef451c4b59811d8b","Bone regeneration; Collagen; Perforation; Rat studies; Scaffold; Space maintenance."
"Effect of Mesenchymal Stem Cells and Platelet-Rich Plasma on the Healing of Standardized Bone Defects in the Alveolar Ridge: A Comparative Histomorphometric Study in Minipigs","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149474391&doi=10.1016%2fj.joms.2008.06.036&partnerID=40&md5=92ee73a9e6f50e2e200bc5b08795dd82",""
"System reliability of steel scaffold systems","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867865496&partnerID=40&md5=758668a4d420c1814f58b9382e613408","Advanced analysis; Inelastic analysis; Probability-based limit state design; Steel scaffold; Structural reliability; System reliability"
"Different properties of electrospun fibrous scaffolds of separated heavy-chain and light-chain fibroins of Bombyx mori","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952542446&doi=10.1016%2fj.ijbiomac.2010.03.007&partnerID=40&md5=a26ba9af0810634196d4c16f048ecbb7","Electrospinning; Heavy-chain fibroin; Light-chain fibroin; Nanofiber"
"Characterization of Electrospun Substrates for Ligament Regeneration using Bone Marrow Stromal Cells","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891936946&doi=10.1007%2f978-3-540-92841-6_368&partnerID=40&md5=5b6d371d839f1dfdc3f34697793c8c22","Alignment; Electrospin; PLGA; Scaffold; Silk"
"Characterization of a biodegradable electrospun polyurethane nanofiber scaffold: Mechanical properties and cytotoxicity","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956184026&doi=10.1016%2fj.actbio.2010.05.003&partnerID=40&md5=09f77735a481f79eb9b7a24f8e317d67","Annulus fibrosus; Biodegradation; Nanofiber; Polyurethane; Tissue engineering"
"Initiator-free photocrosslinking of electrospun biodegradable polyester fiber based tubular scaffolds and their cell affinity for vascular tissue engineering","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956600331&doi=10.1007%2fs10118-010-9188-5&partnerID=40&md5=5fa3e6c12aeb2400f4ca248dba13ee08","Electrospinning; In vitro degradation; Mechanical property; Photo-crosslink; Vascular tubular scaffold"
"Conference Proceedings - 2009 AIChE Annual Meeting, 09AIChE","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951728723&partnerID=40&md5=f377b81b5f86eab86a4b8cf31f1284ef",""
"Changes in insulin like growth factors, myostatin and vascular endothelial growth factor in rat musculus latissimus dorsi by poly-3-hydroxybutyrate implants","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549189967&partnerID=40&md5=63be78a6db4bbe1deee006bd98254930","mRNA; Muscle; Poly(3)hydroxybutyrate; Rat; Real-time PCR"
"Enzymatically crosslinked porous composite matrices for bone tissue regeneration","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549114028&doi=10.1002%2fjbm.a.32344&partnerID=40&md5=50f93f33920ccd501595cb6766be1247","Collagen; Crosslinking; Hydroxyapatite; Tissue engineering; Transglutaminase"
"Osseous alterations at the interface of hydrogel expanders and underlying bone","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349255038&doi=10.1016%2fj.jcms.2009.01.005&partnerID=40&md5=9ff37f148be43b0dd4ed3070b6f3400e","bone; hydrogel expander; PDS; resorption; surgery"
"Protein Design through Systematic Catalytic Loop Exchange in the (β/α)8 Fold","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62649156400&doi=10.1016%2fj.jmb.2009.02.022&partnerID=40&md5=c38ff823af9ebbc1b8fa6053f964984c","CAT; directed evolution; folding reporters; loop grafting; PRAI"
"Structural features of T cell receptor variable regions that enhance domain stability and enable expression as single-chain VαVβ fragments","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59249094502&doi=10.1016%2fj.molimm.2008.09.021&partnerID=40&md5=5112ace80912d4b9b447d160a7da1856","Directed evolution; Single-chain; T cell receptor; Yeast display"
"Physical properties of aluminosilicate nanotubes, imogolite, as scaffold and effect on osteoblastic mineralization","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953594115&partnerID=40&md5=84704e9c95f462be481300a0030079ae","Cell adhesion; Imogolite; Mineralization; Nanotubes; Osteoblasts"
"Identification of emerging quasi-species in directed enzyme evolution","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350077283&doi=10.1021%2fbi901168q&partnerID=40&md5=65865dc985d34c8bc3b98ada509718a4",""
"Neovascularization and free microsurgical transfer of in vitro cartilage-engineered constructs","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58849090568&doi=10.1002%2fmicr.20565&partnerID=40&md5=a1c580a59744a1d003e877bd75762acd",""
